PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,PG.ProteinNames,PG.Database,PG.CV,[1] 20231022_AL_HBSS_pooled_DIA1.raw.PG.Quantity,[2] 20231022_AL_HBSS_pooled_DIA2.raw.PG.Quantity,[3] 20231022_AL_HBSS_pooled_DIA3.raw.PG.Quantity,[4] 20231022_AL_HBSSbaf_pooled_DIAbaf1.raw.PG.Quantity,[5] 20231022_AL_HBSSbaf_pooled_DIAbaf2.raw.PG.Quantity,[6] 20231022_AL_HBSSbaf_pooled_DIAbaf3.raw.PG.Quantity,[1] 20231022_AL_HBSS_pooled_DIA1.raw.PG.Log2Quantity,[2] 20231022_AL_HBSS_pooled_DIA2.raw.PG.Log2Quantity,[3] 20231022_AL_HBSS_pooled_DIA3.raw.PG.Log2Quantity,[4] 20231022_AL_HBSSbaf_pooled_DIAbaf1.raw.PG.Log2Quantity,[5] 20231022_AL_HBSSbaf_pooled_DIAbaf2.raw.PG.Log2Quantity,[6] 20231022_AL_HBSSbaf_pooled_DIAbaf3.raw.PG.Log2Quantity
P40939,P40939,HADHA,Homo sapiens,"Trifunctional enzyme subunit alpha, mitochondrial",ECHA_HUMAN,sp,0.017926366,544034.375,540116.5,538142.5,521903.2188,540554.1875,523168.875,19.05333829,19.0429111,19.03762872,18.99342277,19.04407972,18.99691719
P41091,P41091,EIF2S3,Homo sapiens,Eukaryotic translation initiation factor 2 subunit 3,IF2G_HUMAN,sp,0.013790917,445833.9375,447414.0313,437412.1563,454471.5625,439200.3125,445959.9063,18.76614692,18.77125098,18.73863379,18.7938305,18.74451956,18.76655449
P41208,P41208,CETN2,Homo sapiens,Centrin-2,CETN2_HUMAN,sp,0.082115571,25031.21875,24580.20508,27764.69141,27331.04688,28851.46289,30468.10938,14.61144092,14.58520933,14.76096374,14.7382531,14.81635685,14.89501236
P41214,P41214,EIF2D,Homo sapiens,Eukaryotic translation initiation factor 2D,EIF2D_HUMAN,sp,0.070158748,27771.63672,29607.125,27519.24219,27731.32617,24627.76563,24957.37109,14.76132458,14.85365678,14.74815312,14.75922899,14.58799812,14.60717835
P41223,P41223,BUD31,Homo sapiens,Protein BUD31 homolog,BUD31_HUMAN,sp,0.044150948,81852.4375,90428.36719,86978.67188,83995.07031,90126.55469,82365.90625,16.32073776,16.46448779,16.40837406,16.35801704,16.45966462,16.32975967
P41227,P41227,NAA10,Homo sapiens,N-alpha-acetyltransferase 10,NAA10_HUMAN,sp,0.083176914,43797.44922,39885.73438,37418.51953,34136.65625,37853.01563,37731.58594,15.41855923,15.28358522,15.19146486,15.05903413,15.20812062,15.20348512
P41229,P41229,KDM5C,Homo sapiens,Lysine-specific demethylase 5C,KDM5C_HUMAN,sp,0.108804152,9997.305664,8260.287109,9776.866211,7605.194824,9855.270508,8801.100586,13.28732362,13.01197621,13.2551564,12.89276949,13.26667976,13.10346823
P41236;Q6NXS1,P41236;Q6NXS1,PPP1R2;PPP1R2P3,Homo sapiens,Protein phosphatase inhibitor 2;Protein phosphatase inhibitor 2-like protein 3,IPP2_HUMAN;IPP2M_HUMAN,sp,0.28125952,6602.952148,6299.996582,3942.153076,9325.09668,5619.038086,5791.234375,12.68889548,12.62113533,11.94476808,13.18690297,12.45610746,12.49965517
P41240,P41240,CSK,Homo sapiens,Tyrosine-protein kinase CSK,CSK_HUMAN,sp,0.039039098,35877.30078,40419.46484,37695.38672,37698.18359,37726.17578,38623.94141,15.13078373,15.3027626,15.20210035,15.20220739,15.20327824,15.23720777
P41250,P41250,GARS,Homo sapiens,Glycine--tRNA ligase,SYG_HUMAN,sp,0.019998686,366427.0938,373672.125,374554.8125,354785.2813,370316.5938,372072.7813,18.48316666,18.51141342,18.51481733,18.43658663,18.49839967,18.50522533
P41252,P41252,IARS,Homo sapiens,"Isoleucine--tRNA ligase, cytoplasmic",SYIC_HUMAN,sp,0.024698626,238447.5156,245514.4531,244574.8906,232340.9844,232826.9219,234247.9688,17.86331223,17.90544843,17.89991677,17.82588414,17.82889836,17.83767701
P41440,P41440,SLC19A1,Homo sapiens,Folate transporter 1,S19A1_HUMAN,sp,0.089846231,30122.07031,31571.73438,32161.64063,26466.93164,27923.76953,26061.2168,14.87853331,14.9463459,14.97305338,14.69190333,14.76920609,14.66961682
P41743,P41743,PRKCI,Homo sapiens,Protein kinase C iota type,KPCI_HUMAN,sp,0.118563664,16455.53125,16835.05859,17446.70313,21926.47852,17297.67188,20096.6543,14.00628498,14.03918112,14.09066682,14.42038651,14.07829026,14.29466772
P42025,P42025,ACTR1B,Homo sapiens,Beta-centractin,ACTY_HUMAN,sp,0.049822876,102503.1172,116945.1484,114249.3594,106532.2266,109271.7734,105934.1406,16.64530826,16.83547249,16.80182655,16.70093039,16.73756125,16.69280809
P42126,P42126,ECI1,Homo sapiens,"Enoyl-CoA delta isomerase 1, mitochondrial",ECI1_HUMAN,sp,0.042061326,30519.62305,30974.69531,31625.94922,28284.9082,31934.66211,30646.20313,14.89744952,14.91880247,14.94882116,14.78774487,14.96283557,14.90342072
P42166,P42166,TMPO,Homo sapiens,"Lamina-associated polypeptide 2, isoform alpha",LAP2A_HUMAN,sp,0.021055848,990061.375,1052300.5,1016512.063,1041662.688,1024013,1029171.938,19.91715844,20.00511532,19.9551959,19.99045675,19.9658026,19.97305259
P42224,P42224,STAT1,Homo sapiens,Signal transducer and activator of transcription 1-alpha/beta,STAT1_HUMAN,sp,0.029142324,54722.94141,51575.68359,53208.60547,56162.48438,53220.69922,54336.35938,15.73985816,15.65440342,15.69937197,15.77731913,15.69969984,15.72963029
P42226,P42226,STAT6,Homo sapiens,Signal transducer and activator of transcription 6,STAT6_HUMAN,sp,0.278035838,11455.27246,6984.462402,11036.81152,5310.758789,7755.611328,8738.326172,13.48372415,12.76993336,13.43003582,12.37470229,12.92102479,13.09314124
P42285,P42285,SKIV2L2,Homo sapiens,Superkiller viralicidic activity 2-like 2,SK2L2_HUMAN,sp,0.029963277,144875.9063,158742.8594,152451.3438,152379.125,154468.6719,154790.3438,17.14445816,17.27633217,17.21798934,17.21730575,17.23695475,17.23995595
P42330,P42330,AKR1C3,Homo sapiens,Aldo-keto reductase family 1 member C3,AK1C3_HUMAN,sp,0.055310313,129094.5859,115536.7891,124375.4531,122312.3594,123221.0156,136061.1875,16.97806897,16.81799278,16.92434226,16.90021067,16.91088881,17.05389606
P42345,P42345,MTOR,Homo sapiens,Serine/threonine-protein kinase mTOR,MTOR_HUMAN,sp,0.133246044,19032.14063,24013.33789,23652.43945,20985.95313,20031.48633,16796.17578,14.21615022,14.55154833,14.52970137,14.35713637,14.28998185,14.03584517
P42356,P42356,PI4KA,Homo sapiens,Phosphatidylinositol 4-kinase alpha,PI4KA_HUMAN,sp,0.070098306,14666.29688,15979.08691,13842.36426,15125.2998,14552.14355,16779.63086,13.84021703,13.96389735,13.75680275,13.88467612,13.82894406,14.03442336
P42566,P42566,EPS15,Homo sapiens,Epidermal growth factor receptor substrate 15,EPS15_HUMAN,sp,0.09658636,6094.507324,5327.949219,5366.5625,6562.185059,6522.064941,6545.181641,12.57329388,12.37936462,12.38978256,12.67996056,12.67111309,12.67621751
P42574,P42574,CASP3,Homo sapiens,Caspase-3,CASP3_HUMAN,sp,0.080430622,18090.76758,18331.86133,16778.43359,17765.41211,14725.97461,16246.66016,14.142966,14.16206566,14.03432041,14.11678354,13.8460755,13.98785555
P42677,P42677,RPS27,Homo sapiens,40S ribosomal protein S27,RS27_HUMAN,sp,0.02815182,288976,284110.0313,293384.8125,292777.7188,282469.875,305244.4688,18.14059015,18.11609024,18.16243466,18.15944624,18.10773749,18.21960563
P42695,P42695,NCAPD3,Homo sapiens,Condensin-2 complex subunit D3,CNDD3_HUMAN,sp,0.07978641,21787.76172,27056.64453,24326.38281,26288.47461,25877.65234,26998.56445,14.41123037,14.72369531,14.5702342,14.68214281,14.65941912,14.72059508
P42696,P42696,RBM34,Homo sapiens,RNA-binding protein 34,RBM34_HUMAN,sp,0.027186502,58216.62109,58341.69141,54974.53906,57100.17578,54943.08984,57654.09375,15.82914349,15.83223959,15.74647598,15.80120757,15.74565043,15.81513543
P42704,P42704,LRPPRC,Homo sapiens,"Leucine-rich PPR motif-containing protein, mitochondrial",LPPRC_HUMAN,sp,0.013047884,1137217.625,1172867.125,1158931,1142068.75,1134468.375,1140976.875,20.11707693,20.16160815,20.14436324,20.12321807,20.11358496,20.12183812
P42765,P42765,ACAA2,Homo sapiens,"3-ketoacyl-CoA thiolase, mitochondrial",THIM_HUMAN,sp,0.019244786,263231.3125,264746.4063,276925.8438,263365.2813,266409.375,266175.5938,18.00597159,18.01425158,18.07914017,18.00670565,18.02328533,18.02201877
P42766,P42766,RPL35,Homo sapiens,60S ribosomal protein L35,RL35_HUMAN,sp,0.056978525,742038.25,771666.0625,759656.0625,683466.75,689791.9375,681493,19.50113403,19.55761713,19.53498685,19.38251163,19.39580174,19.37833931
P42785,P42785,PRCP,Homo sapiens,Lysosomal Pro-X carboxypeptidase,PCP_HUMAN,sp,0.083834362,7912.673828,8057.218262,9221.172852,7839.870605,7389.898438,7418.395996,12.94994957,12.97606612,13.17073455,12.93661413,12.85133882,12.85689157
P42892,P42892,ECE1,Homo sapiens,Endothelin-converting enzyme 1,ECE1_HUMAN,sp,0.093364538,33095.91406,37968.17188,41178.73828,40103.22266,38677.32813,44006.26172,15.0143655,15.21250292,15.32961201,15.29143055,15.23920051,15.4254212
P43007,P43007,SLC1A4,Homo sapiens,Neutral amino acid transporter A,SATT_HUMAN,sp,0.084317222,13401.99121,14091.29199,14120.19434,16403.06641,14887.4043,13018.58008,13.71015975,13.78251627,13.78547232,14.00167792,13.86180461,13.66828448
P43034,P43034,PAFAH1B1,Homo sapiens,Platelet-activating factor acetylhydrolase IB subunit alpha,LIS1_HUMAN,sp,0.035705094,144982.0313,159711.8906,149409.8125,145415.0625,148391.5781,149485.5313,17.14551458,17.2851122,17.18891537,17.14981719,17.17904969,17.18964633
P43155,P43155,CRAT,Homo sapiens,Carnitine O-acetyltransferase,CACP_HUMAN,sp,0.049632364,25479.3457,27271.65234,26995.48828,27534.95313,29675.9707,26996.53516,14.63704061,14.73511449,14.72043069,14.74897653,14.8570076,14.72048664
P43243,P43243,MATR3,Homo sapiens,Matrin-3,MATR3_HUMAN,sp,0.015388526,1213413,1194728.25,1223056.375,1169491.875,1197459,1194095.375,20.21063924,20.18825107,20.22205947,20.15745041,20.19154483,20.18748664
P43246,P43246,MSH2,Homo sapiens,DNA mismatch repair protein Msh2,MSH2_HUMAN,sp,0.021006015,189922.2344,194512.6406,191527.6875,184184.4688,185101.5938,187282.5469,17.53504929,17.56950439,17.54719344,17.49079189,17.49795779,17.51485693
P43304,P43304,GPD2,Homo sapiens,"Glycerol-3-phosphate dehydrogenase, mitochondrial",GPDM_HUMAN,sp,0.026174175,114572.6953,115508.625,115698.7422,111083.2031,108191.9219,114134.6953,16.80590374,16.81764106,16.82001365,16.76128116,16.72323326,16.80037789
P43307,P43307,SSR1,Homo sapiens,Translocon-associated protein subunit alpha,SSRA_HUMAN,sp,0.067589141,366944.125,388956.2188,365551.7813,363095.3125,324594.1875,331935.1563,18.48520087,18.56924825,18.47971626,18.46998878,18.30827764,18.34054191
P43353,P43353,ALDH3B1,Homo sapiens,Aldehyde dehydrogenase family 3 member B1,AL3B1_HUMAN,sp,0.08932468,31877.97656,36006.82422,36819.24219,38069.78125,41027.8125,40458.76953,14.96027244,15.13598274,15.16817231,15.21635866,15.32431461,15.30416482
P43378,P43378,PTPN9,Homo sapiens,Tyrosine-protein phosphatase non-receptor type 9,PTN9_HUMAN,sp,0.123257012,15613.05469,16634.34766,15019.26563,14909.98926,11405.52148,13888.89648,13.93046521,14.02187767,13.87452665,13.8639916,13.47744479,13.76164436
P43487,P43487,RANBP1,Homo sapiens,Ran-specific GTPase-activating protein,RANG_HUMAN,sp,0.03101299,373316.2813,406062.625,403824.0625,390768.3438,401871.25,391210.4375,18.5100389,18.63134272,18.62336735,18.57595407,18.61637384,18.57758534
P43490,P43490,NAMPT,Homo sapiens,Nicotinamide phosphoribosyltransferase,NAMPT_HUMAN,sp,0.038385505,35991.75,36752.58594,37728.81641,37111.77344,33729.82031,35985.89844,15.13537863,15.16555814,15.20337922,15.17958932,15.04173701,15.13514406
P43686,P43686,PSMC4,Homo sapiens,26S protease regulatory subunit 6B,PRS6B_HUMAN,sp,0.024501133,168035.2656,169210.5625,177647.0313,167877.8906,166418.4063,172717.1094,17.35840452,17.3684601,17.43865405,17.35705272,17.34445548,17.39805148
P43897,P43897,TSFM,Homo sapiens,"Elongation factor Ts, mitochondrial",EFTS_HUMAN,sp,0.039199277,242839.6719,262394.75,243733.7969,250305.5469,236449.8594,237585.8281,17.8896446,18.00137933,17.89494679,17.93333074,17.85117476,17.85808926
P45877,P45877,PPIC,Homo sapiens,Peptidyl-prolyl cis-trans isomerase C,PPIC_HUMAN,sp,0.031094008,36103.21875,37340.66797,37971.50391,35862.40625,38869.00781,37878.28906,15.13983984,15.18846012,15.21262952,15.13018467,15.24633266,15.20908355
P45880,P45880,VDAC2,Homo sapiens,Voltage-dependent anion-selective channel protein 2,VDAC2_HUMAN,sp,0.014040042,1115671.625,1152010.25,1124732.25,1108575.375,1112258,1117838.25,20.08948103,20.13572212,20.10115017,20.08027544,20.08506004,20.09228002
P45954,P45954,ACADSB,Homo sapiens,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",ACDSB_HUMAN,sp,0.013593125,34494.46094,33839.52344,34345.89063,33229.74609,33881.32422,34268.19922,15.07407709,15.04642163,15.06784988,15.02018765,15.04820264,15.06458276
P45973,P45973,CBX5,Homo sapiens,Chromobox protein homolog 5,CBX5_HUMAN,sp,0.020571689,177096.1563,181181,186427.3125,179255.2031,179693.6719,175907.5781,17.43417337,17.46707215,17.50825371,17.45165547,17.45518008,17.42445811
P45974,P45974,USP5,Homo sapiens,Ubiquitin carboxyl-terminal hydrolase 5,UBP5_HUMAN,sp,0.015594794,157975.1094,165025.1719,161431.1563,159330.1094,159296.3281,161686.6875,17.26933774,17.33232658,17.30055952,17.2816594,17.28135349,17.30284137
P45984;P53779,P45984;P53779,MAPK9;MAPK10,Homo sapiens,Mitogen-activated protein kinase 9;Mitogen-activated protein kinase 10,MK09_HUMAN;MK10_HUMAN,sp,0.234407278,3215.327881,1917.888062,2089.206299,2129.400635,3148.133545,3073.600098,11.65075015,10.9053028,11.02873924,11.05623169,11.62028103,11.58571375
P45985,P45985,MAP2K4,Homo sapiens,Dual specificity mitogen-activated protein kinase kinase 4,MP2K4_HUMAN,sp,0.034726803,29035.67773,27987.83398,27458.09766,28479.88281,30285.28516,29219.71875,14.82553909,14.77251222,14.74494406,14.79765559,14.88632937,14.83465467
P46013,P46013,MKI67,Homo sapiens,Antigen KI-67,KI67_HUMAN,sp,0.020896225,139131.8281,138417.875,136188.5,134293.0469,132025.2656,133389.625,17.08609297,17.07867074,17.05524536,17.03502508,17.01045452,17.02528693
P46020,P46020,PHKA1,Homo sapiens,"Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform",KPB1_HUMAN,sp,0.10274976,21836.54883,21719.41016,25762.02344,19418.36914,24560.12109,21408.76953,14.41445724,14.4066973,14.65295829,14.24513442,14.58403005,14.38591426
P46060,P46060,RANGAP1,Homo sapiens,Ran GTPase-activating protein 1,RAGP1_HUMAN,sp,0.018731683,131889.6094,135282.1719,138230.7656,138779.1406,137314.8438,137548.4063,17.00897138,17.0456122,17.07671922,17.08243121,17.06712806,17.0695799
P46063,P46063,RECQL,Homo sapiens,ATP-dependent DNA helicase Q1,RECQ1_HUMAN,sp,0.037138964,258190.7813,254815.5156,249797.2969,239957.6875,254909.1094,235160.125,17.97807796,17.9590936,17.93039834,17.87242051,17.9596234,17.84328392
P46087,P46087,NOP2,Homo sapiens,Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase,NOP2_HUMAN,sp,0.021403244,352605.9375,358174.5625,359689.3125,348173.8438,346283.4688,339940.5625,18.42769724,18.45030336,18.45639177,18.4094483,18.40159399,18.37492299
P46100,P46100,ATRX,Homo sapiens,Transcriptional regulator ATRX,ATRX_HUMAN,sp,0.035864283,72390.21875,74375.74219,73786.6875,67293.70313,73667.40625,72844.60156,16.14350716,16.18254454,16.17107293,16.03818389,16.16873883,16.15253444
P46108,P46108,CRK,Homo sapiens,Adapter molecule crk,CRK_HUMAN,sp,0.06383438,91092.54688,93369.73438,78869.84375,87646.07813,93461.38281,85251.14063,16.4750454,16.51066736,16.26718616,16.41940192,16.51208276,16.37943152
P46109,P46109,CRKL,Homo sapiens,Crk-like protein,CRKL_HUMAN,sp,0.065115746,11413.34082,12184.25391,11186.91406,13168.54395,12545.76367,12888.81348,13.47843353,13.57273029,13.4495245,13.68480821,13.61491267,13.65383184
P46199,P46199,MTIF2,Homo sapiens,"Translation initiation factor IF-2, mitochondrial",IF2M_HUMAN,sp,0.132524468,38710.40625,38798.70313,41227.44922,29198.89453,32204.05664,32998.94141,15.24043383,15.24372081,15.33131758,14.83362613,14.97495481,15.01013212
P46379,P46379,BAG6,Homo sapiens,Large proline-rich protein BAG6,BAG6_HUMAN,sp,0.059869908,41011.56641,36445.42578,40963.91797,37552.91016,40916.08594,42681.16406,15.32374323,15.15345013,15.32206609,15.19663709,15.32038052,15.3813119
P46459,P46459,NSF,Homo sapiens,Vesicle-fusing ATPase,NSF_HUMAN,sp,0.014576086,169147.5938,171455.6406,171816,170748,174701.6875,175831.4375,17.36792313,17.38747584,17.39050487,17.38150915,17.41453402,17.42383351
P46734,P46734,MAP2K3,Homo sapiens,Dual specificity mitogen-activated protein kinase kinase 3,MP2K3_HUMAN,sp,0.079767345,17652.04688,21290.66797,20348.51367,21516.82617,18251.22461,20086.96484,14.10754786,14.37793359,14.3126358,14.39317767,14.15570565,14.29397197
P46736,P46736,BRCC3,Homo sapiens,Lys-63-specific deubiquitinase BRCC36,BRCC3_HUMAN,sp,0.116349271,15148.83887,12221.20313,13310.30176,12739.43262,13744.81836,16565.06445,13.8869196,13.5770987,13.70025566,13.6370134,13.74660022,14.0158562
P46776,P46776,RPL27A,Homo sapiens,60S ribosomal protein L27a,RL27A_HUMAN,sp,0.042357867,1226748.125,1227066.875,1213847.125,1149048.75,1114434.75,1139140.125,20.22640764,20.22678245,20.21115531,20.13200858,20.08788072,20.11951379
P46777,P46777,RPL5,Homo sapiens,60S ribosomal protein L5,RL5_HUMAN,sp,0.042550291,1962139,1992101.75,1925863.25,1813038.75,1810310.125,1834008.625,20.90399582,20.92585991,20.87707383,20.78997833,20.78780544,20.80656899
P46778,P46778,RPL21,Homo sapiens,60S ribosomal protein L21,RL21_HUMAN,sp,0.034705266,660380.0625,680401.6875,670395.75,618454.4375,639524.8125,643909.3125,19.33293704,19.37602719,19.35465348,19.23830779,19.28664081,19.29649799
P46779,P46779,RPL28,Homo sapiens,60S ribosomal protein L28,RL28_HUMAN,sp,0.012005594,1323543.25,1332626.375,1331936.25,1319182.25,1354157.875,1306733.125,20.33597391,20.34584092,20.3450936,20.33121246,20.36896452,20.3175331
P46781,P46781,RPS9,Homo sapiens,40S ribosomal protein S9,RS9_HUMAN,sp,0.034384077,1783743.75,1886868.5,1892010.125,1735436.75,1798631.875,1786956.75,20.76647694,20.84756245,20.85148838,20.72686735,20.77846851,20.76907329
P46782,P46782,RPS5,Homo sapiens,40S ribosomal protein S5,RS5_HUMAN,sp,0.063853704,634087.4375,645019.5,650969.1875,598888.5625,557373.75,575152.75,19.27432227,19.29898325,19.31222973,19.19192805,19.08828553,19.13358563
P46783,P46783,RPS10,Homo sapiens,40S ribosomal protein S10,RS10_HUMAN,sp,0.036221623,491137.375,515043.2188,541857.375,501323.4375,513896.4688,495222.8438,18.90576709,18.97433397,19.04755364,18.93538216,18.97111821,18.91771834
P46821,P46821,MAP1B,Homo sapiens,Microtubule-associated protein 1B,MAP1B_HUMAN,sp,0.017020174,147536.5313,150252.5156,154243.5625,149199.2969,149754.625,153345.1094,17.1707127,17.19702962,17.23485075,17.18688121,17.19224103,17.22642263
P46926,P46926,GNPDA1,Homo sapiens,Glucosamine-6-phosphate isomerase 1,GNPI1_HUMAN,sp,0.039763928,47919.95703,47582.5625,43572.84766,45475.23828,48008.50781,45025.89063,15.54833899,15.53814535,15.41114178,15.47279358,15.55100247,15.45846719
P46934,P46934,NEDD4,Homo sapiens,E3 ubiquitin-protein ligase NEDD4,NEDD4_HUMAN,sp,0.257395705,20177.84375,34776.62891,26990.46289,22878.64648,38072.61719,37412.64063,14.30048439,15.08583047,14.7201621,14.48171408,15.21646613,15.19123818
P46937,P46937,YAP1,Homo sapiens,Transcriptional coactivator YAP1,YAP1_HUMAN,sp,0.133413228,16184.06934,17273.55078,18206.97656,17913.17969,13409.08398,13517.00391,13.98228679,14.07627706,14.15220375,14.12873383,13.71092307,13.72248779
P46939,P46939,UTRN,Homo sapiens,Utrophin,UTRO_HUMAN,sp,0.022582164,110619.8125,107479.0078,105256.4297,108935.1328,108947.1094,112365.2344,16.75525028,16.71369538,16.68354884,16.73310979,16.73326839,16.77783621
P46940,P46940,IQGAP1,Homo sapiens,Ras GTPase-activating-like protein IQGAP1,IQGA1_HUMAN,sp,0.02338213,363884.1875,372575.4375,365054.0938,354518.0938,355854.4688,349555.5,18.47311984,18.50717304,18.47775073,18.43549974,18.44092783,18.41516201
P46976,P46976,GYG1,Homo sapiens,Glycogenin-1,GLYG_HUMAN,sp,0.208986486,24465.89844,20290.7168,13147.24707,22687.33203,25646.89844,23279.74023,14.57848464,14.30853221,13.68247312,14.46959934,14.64649675,14.50678734
P46977,P46977,STT3A,Homo sapiens,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,STT3A_HUMAN,sp,0.030696533,252900.7813,261696.3281,251909.0469,240322.9219,243139.5313,247799.7344,17.94821197,17.99753416,17.94254341,17.87461473,17.89142495,17.91881512
P47224,P47224,RABIF,Homo sapiens,Guanine nucleotide exchange factor MSS4,MSS4_HUMAN,sp,0.063302485,23694.07617,21177.90234,22069.22461,24778.07422,21286.33203,23261.82813,14.53223879,14.37027208,14.42974832,14.59677644,14.37763975,14.50567686
P47712,P47712,PLA2G4A,Homo sapiens,Cytosolic phospholipase A2,PA24A_HUMAN,sp,0.272199,2650.486084,2307.685303,2629.637939,4376.208496,2911.470947,2287.516113,11.37204125,11.17223078,11.36064846,12.09546576,11.50753251,11.15956619
P47736,P47736,RAP1GAP,Homo sapiens,Rap1 GTPase-activating protein 1,RPGP1_HUMAN,sp,0.538200922,1379.263184,4068.570068,2168.512207,676.4487305,2941.455811,2021.049316,10.42968206,11.99030612,11.08248985,9.401836783,11.52231465,10.98088881
P47755,P47755,CAPZA2,Homo sapiens,F-actin-capping protein subunit alpha-2,CAZA2_HUMAN,sp,0.034471968,194405.3438,194738.5625,196368.2656,198366.5156,195342.7344,179910.5469,17.56870835,17.57117907,17.58320227,17.59780899,17.57564807,17.45692024
P47756,P47756,CAPZB,Homo sapiens,F-actin-capping protein subunit beta,CAPZB_HUMAN,sp,0.039309816,559202.375,587227.375,582203.5,543813.0625,539019.875,537877.4375,19.09301096,19.1635597,19.15116399,19.05275128,19.03997894,19.03691795
P47813,P47813,EIF1AX,Homo sapiens,"Eukaryotic translation initiation factor 1A, X-chromosomal",IF1AX_HUMAN,sp,0.045656809,40104.1875,39114.91406,37533.85547,37235.55469,35213.69141,36926.63672,15.29146526,15.25543117,15.19590487,15.18439323,15.10384885,15.17237425
P47895,P47895,ALDH1A3,Homo sapiens,Aldehyde dehydrogenase family 1 member A3,AL1A3_HUMAN,sp,0.049809224,18480.41406,18186.31055,18311.16406,18228.99805,20619.70703,18653.4082,14.17370946,14.15056527,14.16043589,14.15394765,14.33173621,14.18715163
